Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Price / Australia,Compare At Price / Australia,Included / International,Price / International,Compare At Price / International,Status
dried-cranberrirs,DRIED CRANBERRIRS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,5.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/pexels-melike-benli-19702485.jpg?v=1704828658,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
dried-apricots,DRIED APRICOTS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,7.5,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/pexels-oleksandr-p-12956030.jpg?v=1704828632,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
aegean-rice-wheels,AEGEAN RICE WHEELS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,2.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/noodles-516635_1280.jpg?v=1707813512,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
aegean-pretzel,AEGEAN PRETZEL,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/AEGEANPRETZEL.png?v=1707995476,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
aegean-pistachios-roasted,AEGEAN PISTACHIOS ROASTED,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,9.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/AEGEANPISTACHIOSROASTED.png?v=1707995166,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
aegean-pistachio-kernels,AEGEAN PISTACHIO KERNELS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,8.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/AEGEANPISTACHIOKERNELS.png?v=1707995084,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
aegean-pepitas,AEGEAN PEPITAS,,VC Fruit Market,NUTS NON GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,$6.50 ,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/AEGEANPEPITAS.png?v=1707995041,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
aegean-peanuts-roasted-salte,AEGEAN PEANUTS ROASTED & SALTE,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/AEGEANPEANUTSROASTED_SALTE.png?v=1707994785,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
aegean-peanut-snack-mix,AEGEAN PEANUT SNACK MIX,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/AEGEANPEANUTSNACKMIXAEGEANPEANUTSNACKMIX.png?v=1707994702,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
aegean-natural-macadamias,AEGEAN NATURAL MACADAMIAS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,14.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/AEGEANNATURALMACADAMIAS.png?v=1707934596,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
aegean-natural-cashews,AEGEAN NATURAL CASHEWS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,8.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/AEGEANNATURALCASHEWS.png?v=1707934533,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
aegean-natural-almonds,AEGEAN NATURAL ALMONDS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,7.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/AEGEANNATURALALMONDS.png?v=1707934361,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
aegean-milk-choc,AEGEAN MILK CHOC,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,5.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/AEGEANMILKCHOC.png?v=1707934281,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
aegean-holden-sultanas-500g,AEGEAN HOLDEN SULTANAS 500G,,VC Fruit Market,NUTS NON GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/AEGEANHOLDENSULTANAS500G.png?v=1707933922,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
aegean-deluxe-mix,AEGEAN DELUXE MIX,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,9.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/AEGEANDELUXEMIX.png?v=1707933214,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
aegean-crystallized-ginger,AEGEAN CRYSTALLIZED GINGER,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/AEGEANCRYSTALLIZEDGINGER.png?v=1707933044,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
aegean-chia-seeds,AEGEAN CHIA SEEDS,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,7.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/AEGEANCHIASEEDS.png?v=1707931487,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
aegean-almond-meal,AEGEAN ALMOND MEAL,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/ALMOND-MEAL.jpg?v=1707638242,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
aegean-almond-flakes,AEGEAN ALMOND FLAKES,,VC Fruit Market,NUTS NON GST,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/AEGEAN-BLANCHED-ALMONDS.jpg?v=1707638135,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
nuts-non-gst,NUTS NON GST,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NUTSNONGST.png?v=1708322956,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
yoghurt-strawberry-sunday-1kg,YOGHURT STRAWBERRY SUNDAY 1KG,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/1606998184.milky-mist-stirred-fruit-yoghurt-strawberry-1kg.jpg?v=1707623440,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
yoghurt-strawberry-sunday,YOGHURT STRAWBERRY SUNDAY,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/1606998184.milky-mist-stirred-fruit-yoghurt-strawberry-1kg_03ab6c5e-45c8-4725-a285-aa8c8a416f2a.jpg?v=1707623502,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
yoghurt-strawberry-1kg,YOGHURT STRAWBERRY 1KG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,7.79,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/1606998184.milky-mist-stirred-fruit-yoghurt-strawberry-1kg_85b9fa4d-b09d-45e3-b78e-34b471de4da2.jpg?v=1707623487,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
yoghurt-strawberry,YOGHURT STRAWBERRY,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/1606998184.milky-mist-stirred-fruit-yoghurt-strawberry-1kg_c2878583-52bd-405b-95c6-90565daad603.jpg?v=1707623473,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
yoghurt-passionfruit,YOGHURT PASSIONFRUIT,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/istockphoto-1033270770-612x612_b7eac601-f249-4d9b-a1ec-6c1d306b943a.jpg?v=1707625866,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
yoghurt-passion-fruit-1kg,YOGHURT PASSION FRUIT 1KG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,7.79,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/istockphoto-1033270770-612x612_4acdd322-c904-4e5e-83b4-373f761a5a7b.jpg?v=1707626004,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
yoghurt-natural-greek-1kg,YOGHURT NATURAL GREEK 1KG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,6.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/istockphoto-1033270770-612x612_fe9af4af-895d-450b-ac7e-54f88ed4af4b.jpg?v=1707626074,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
yoghurt-natural-1kg,YOGHURT NATURAL 1KG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,7.79,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/istockphoto-1033270770-612x612_e4760256-4ca5-4b07-bf42-10f6dc4882ca.jpg?v=1707626091,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
yoghurt-natural,YOGHURT NATURAL,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/istockphoto-1033270770-612x612_1f6bb81a-8411-4dd5-918c-509d66354b85.jpg?v=1707625978,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
yoghurt-mixed,YOGHURT MIXED,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/istockphoto-1033270770-612x612_5eac0044-b473-4f0f-adf4-de64f6e2a7a7.jpg?v=1707626124,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
yoghurt-mix-berry-1kg,YOGHURT MIX BERRY 1KG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,7.79,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/istockphoto-1033270770-612x612_35b26fdb-4acf-4624-b4bd-2b2a20431fa7.jpg?v=1707626109,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
yoghurt-mango-1kg,YOGHURT MANGO 1KG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,7.79,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/istockphoto-1033270770-612x612_9b709397-56da-4b91-b1fe-11b2edfadbad.jpg?v=1707626040,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
yoghurt-mango,YOGHURT MANGO,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/istockphoto-1033270770-612x612_376538e8-3c91-4a4a-835e-8188cef83b63.jpg?v=1707626019,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
yoghurt-lemon-myrtle,YOGHURT LEMON MYRTLE,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/istockphoto-1033270770-612x612_89324811-89b5-440e-8045-f4c4f730e071.jpg?v=1707625906,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
yoghurt-indian,YOGHURT INDIAN,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/istockphoto-1033270770-612x612_2216bf79-2fb4-4690-b3e8-45bef55d5ff3.jpg?v=1707625889,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
yoghurt-coffee,YOGHURT COFFEE,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/istockphoto-1033270770-612x612_23d9ead0-3445-49c4-8231-c3a4e58cdb5e.jpg?v=1707625844,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
yoghurt-blueberry-1kg,YOGHURT BLUEBERRY 1KG,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/istockphoto-1033270770-612x612_b3384c27-9e11-47ac-917c-2285bba57b4b.jpg?v=1707625781,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
yoghurt-blueberry,YOGHURT BLUEBERRY,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/istockphoto-1033270770-612x612_0969b1c3-bb28-47e5-b7c3-a3a6668a6b1b.jpg?v=1707625767,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
yoghurt-apple-1kg,YOGHURT APPLE 1KG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,7.79,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/apple-yogurt-cup-with-red-vector-1593173.jpg?v=1707625627,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
yoghurt-apple,YOGHURT APPLE,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.49,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/istockphoto-1033270770-612x612_bcb5780e-18d0-4267-86e2-5f92c28eaf74.jpg?v=1707625194,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
yoghurt-2-for-6,YOGHURT 2 FOR 6,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/istockphoto-1033270770-612x612.jpg?v=1707625137,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
paneer,PANEER,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,16.5,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/PANEER.png?v=1708324314,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
norco-thick-cream,NORCO THICK CREAM,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NORCOTHICKCREAM.png?v=1708323024,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
norco-sour-cream,NORCO SOUR CREAM,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NORCOSOURCREAM.png?v=1708323038,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
norco-skim-milk-2lt,NORCO SKIM MILK 2LT,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NORCOSKIMMILK2LT.png?v=1708323048,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
norco-skim-milk,NORCO SKIM MILK,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NORCOSKIMMILK2LT_c8c5400a-2c24-49e8-841a-223bdd27cdde.png?v=1708323062,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
norco-pure-cream,NORCO PURE CREAM,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NORCOPURECREAM.png?v=1708323076,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
norco-non-homogenised-2l,NORCO NON HOMOGENISED 2L,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NORCONONHOMOGENISED2L.png?v=1708323425,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
norco-non-homogenised-1-5l,NORCO NON HOMOGENISED 1.5L,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NORCONONHOMOGENISED1.5L.png?v=1708323470,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
norco-natural-cheese,NORCO NATURAL CHEESE,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,9.5,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NORCONATURALCHEESE.png?v=1708323482,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
norco-lite-milk-2l,NORCO LITE MILK 2L,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.35,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NORCOLITEMILK2L.png?v=1708323504,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
norco-lactose-free,NORCO LACTOSE FREE,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,5.3,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NORCOLACTOSEFREE.png?v=1708323519,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
norco-full-cream-milk-2l,NORCO FULL CREAM MILK 2L,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,4.35,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NORCOFULLCREAMMILK2L.png?v=1708323539,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
norco-cheddar-sliced,NORCO CHEDDAR SLICED,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NORCOCHEDDARSLICED.png?v=1708323560,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
norco-cheddar,NORCO CHEDDAR,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,9.8,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NORCOCHEDDAR.png?v=1708323571,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
norco-butter-salted,NORCO BUTTER SALTED,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,5.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/NORCOBUTTERSALTED.png?v=1708323586,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
mozzarella-cheese,MOZZARELLA CHEESE,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MOZZARELLACHEESE.png?v=1708322535,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
maleny-yogrhurt,MALENY YOGRHURT,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MALENYYOGRHURT.png?v=1708320289,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
maleny-yoghurt-210g,MALENY YOGHURT 210G,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MALENYSTRAWBERRYYOGHURT_b2e330cf-285c-4690-9f7d-2de1ea07e3c0.png?v=1708320273,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
maleny-strawberry-yoghurt-1kg,MALENY STRAWBERRY YOGHURT 1KG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,7.8,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MALENYSTRAWBERRYYOGHURT_94895614-de41-4095-b6e5-92acd8cd6a7a.png?v=1708320263,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
maleny-straw-berry-yoghurt,MALENY STRAW \BERRY YOGHURT,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MALENYSTRAWBERRYYOGHURT.png?v=1708320250,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
maleny-natural-yoghurt,MALENY NATURAL YOGHURT,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,7.5,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MALENYNATURALYOGHURT.png?v=1708320246,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
maleny-low-fat,MALENY LOW FAT,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,5.8,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MALENYLOWFAT.png?v=1708320246,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
maleny-full-cream-2l,MALENY FULL CREAM 2L,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,5.8,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MALENYFULLCREAM2L.png?v=1708320245,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
maleny-farmer-choice,MALENY FARMER CHOICE,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,5.8,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MALENYFARMERCHOICE.png?v=1708320188,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
maleny-custard-1lt,MALENY CUSTARD 1LT,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,5.5,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MALENYCUSTARD1LT.png?v=1708320176,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
maleny-cream,MALENY CREAM,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,3.99,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MALENYCREAM.png?v=1708320163,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
maleny-apricot-yoghurt-1kg,MALENY APRICOT YOGHURT 1KG,,VC Fruit Market,,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,7.8,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MALENYAPRICOTYOGHURT_f8992d98-bbdb-4238-ad6d-24ae796a1960.png?v=1708320151,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
maleny-apricot-yoghurt,MALENY APRICOT YOGHURT,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MALENYAPRICOTYOGHURT.png?v=1708320131,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
maleny-1lt,MALENY 1LT,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/MALENY1LT.png?v=1708320119,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
loco-cream-variety,LOCO CREAM VARIETY,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/LOCOCREAMVARIETY.png?v=1708319823,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
fresco-mascarpone,FRESCO MASCARPONE,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FRESCOMASCARPONE.png?v=1708176617,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
fresco-danish-fetta,FRESCO DANISH FETTA,,VC Fruit Market,DAIRY,,,True,Title,Default Title,,,,,'1,0.0,shopify,100.0,deny,manual,,,True,True,,https://cdn.shopify.com/s/files/1/0852/7367/4026/files/FRESCODANISHFETTA.png?v=1708176597,1.0,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,draft
